site_key,sv_num,seq_abund,kingdom,phylum,class,order,family,genus,species,taxon,taxon_level,trophic_mode,guild,growth_morphology,confidence,site_name,region,site_type,yr_since,yr_rank,field_type
7,sv_2455,3.25,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_2485,1.5,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,NA,NA,Nectriaceae,9,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,FLC2,FL,corn,0,1,corn
7,sv_2494,0.375,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,NA,Tetracladium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLC2,FL,corn,0,1,corn
7,sv_2500,0.75,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Kochiomyces,Kochiomyces_dichotomus,Kochiomyces,13,Pathotroph,Plant Pathogen,NULL,Probable,FLC2,FL,corn,0,1,corn
7,sv_2555,0.375,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Phaeocytostroma,Phaeocytostroma_ambiguum,Phaeocytostroma,13,Pathotroph,Plant Pathogen,NULL,Probable,FLC2,FL,corn,0,1,corn
7,sv_2577,25.875,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_2581,11.875,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_minutissima,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_2595,9.25,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,NA,Fusarium,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph,Microfungus,Possible,FLC2,FL,corn,0,1,corn
7,sv_2644,83.875,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_exigua,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_2647,0.375,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,NA,Rhizophagus,13,Symbiotroph,Arbuscular Mycorrhizal,NULL,Highly Probable,FLC2,FL,corn,0,1,corn
7,sv_2669,7.125,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,unidentified,Psathyrella,13,Saprotroph,Wood Saprotroph,Agaricoid,Probable,FLC2,FL,corn,0,1,corn
7,sv_2671,0.125,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma_brunneosericeum,Entoloma,13,Pathotroph-Saprotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite-Soil Saprotroph-Undefined Saprotroph,Agaricoid,Possible,FLC2,FL,corn,0,1,corn
7,sv_2677,46.25,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,Plectosphaerella_cucumerina,Plectosphaerella,13,Pathotroph-Symbiotroph,Endophyte-Plant Pathogen,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_2687,2.375,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,unidentified,unidentified,Sporormiaceae,9,Saprotroph,Dung Saprotroph-Plant Saprotroph,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_2693,0.625,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,Spizellomyces_pseudodichotomus,Spizellomyces,13,Pathotroph-Saprotroph,Plant Pathogen-Undefined Parasite-Undefined Saprotroph,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_2712,9.875,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Dictyosporiaceae,Pseudocoleophoma,Pseudocoleophoma_polygonicola,Dictyosporiaceae,9,Saprotroph,Undefined Saprotroph,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_2730,0.625,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_capitata,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_2773,201.625,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,NA,NA,Lasiosphaeriaceae,9,Saprotroph,Undefined Saprotroph,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_2820,2.375,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,unidentified,Tetracladium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLC2,FL,corn,0,1,corn
7,sv_2826,0.375,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,Pluteus_liliputianus,Pluteus,13,Pathotroph-Saprotroph,Bryophyte Parasite-Litter Saprotroph-Wood Saprotroph,Agaricoid,Probable,FLC2,FL,corn,0,1,corn
7,sv_2871,0.25,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Stephanosporaceae,Lindtneria,NA,Lindtneria,13,Saprotroph,Wood Saprotroph,Corticioid,Probable,FLC2,FL,corn,0,1,corn
7,sv_2881,1,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Subulicystidium,NA,Subulicystidium,13,Saprotroph,Undefined Saprotroph,Corticioid,Probable,FLC2,FL,corn,0,1,corn
7,sv_2900,3.5,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,NA,NA,Pyronemataceae,9,Saprotroph-Symbiotroph,Dung Saprotroph-Ectomycorrhizal-Soil Saprotroph-Wood Saprotroph,Gasteroid-Pezizoid,Possible,FLC2,FL,corn,0,1,corn
7,sv_2913,2.25,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Minimelanolocus,Minimelanolocus_obscurus,Herpotrichiellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_2932,1.875,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Pellidiscus,Pellidiscus_pallidus,Pellidiscus,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLC2,FL,corn,0,1,corn
7,sv_2934,0.5,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,NA,Neosetophoma,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLC2,FL,corn,0,1,corn
7,sv_2937,0.875,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,NA,NA,Helotiaceae,9,Saprotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_2947,0.75,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,NA,NA,Coniochaetaceae,9,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Dung Saprotroph-Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,FLC2,FL,corn,0,1,corn
7,sv_2957,1,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,NA,Tetracladium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLC2,FL,corn,0,1,corn
7,sv_2985,0.75,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,Herpotrichiellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_3008,24.625,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Ophiosphaerella,unidentified,Ophiosphaerella,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLC2,FL,corn,0,1,corn
7,sv_3017,0.875,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma_undulatosporum,Entoloma,13,Pathotroph-Saprotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite-Soil Saprotroph-Undefined Saprotroph,Agaricoid,Possible,FLC2,FL,corn,0,1,corn
7,sv_3026,5,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Lecythophora,unidentified,Lecythophora,13,Symbiotroph,Endophyte,NULL,Highly Probable,FLC2,FL,corn,0,1,corn
7,sv_3039,1.375,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,NA,Scutellinia,13,Saprotroph,Undefined Saprotroph,Pezizoid,Probable,FLC2,FL,corn,0,1,corn
7,sv_3057,0.75,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,NA,Colletotrichum,13,Pathotroph-Symbiotroph,Endophyte-Plant Pathogen,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_3060,139.5,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,NA,NA,Didymellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,FLC2,FL,corn,0,1,corn
7,sv_3071,0.25,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,Scutellinia_scutellata,Scutellinia,13,Saprotroph,Undefined Saprotroph,Pezizoid,Probable,FLC2,FL,corn,0,1,corn
7,sv_3076,0.5,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_solani,Fusarium,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph,Microfungus,Possible,FLC2,FL,corn,0,1,corn
7,sv_3082,0.875,Fungi,Glomeromycota,NA,NA,NA,NA,NA,Glomeromycota,3,Symbiotroph,Arbuscular Mycorrhizal,NULL,Highly Probable,FLC2,FL,corn,0,1,corn
7,sv_3085,0.875,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,NA,NA,Lasiosphaeriaceae,9,Saprotroph,Undefined Saprotroph,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_3118,0.625,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,Paraphoma_chlamydocopiosa,Phaeosphaeriaceae,9,Pathotroph-Saprotroph,Fungal Parasite-Plant Pathogen-Plant Saprotroph,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_3131,2.75,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_3141,1.125,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_antarctica,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_3163,3.75,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_chlorophyti,Colletotrichum,13,Pathotroph-Symbiotroph,Endophyte-Plant Pathogen,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_3171,4.625,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Torulaceae,Dendryphion,NA,Dendryphion,13,Pathotroph,Plant Pathogen,NULL,Probable,FLC2,FL,corn,0,1,corn
7,sv_3193,0.5,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,NA,Talaromyces,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLC2,FL,corn,0,1,corn
7,sv_3197,0.625,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Cadophora,Cadophora_gregata,Cadophora,13,Symbiotroph,Endophyte,Microfungus,Highly Probable,FLC2,FL,corn,0,1,corn
7,sv_3238,1.25,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_virens,Trichoderma,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_3264,0.375,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,Agaricales,7,Pathotroph-Saprotroph-Symbiotroph,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph,Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast,Possible,FLC2,FL,corn,0,1,corn
7,sv_3276,0.125,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,NA,NA,Glomerales,7,Symbiotroph,Arbuscular Mycorrhizal,Microfungus,Highly Probable,FLC2,FL,corn,0,1,corn
7,sv_3299,0.5,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariales_fam_Incertae_sedis,Conlarium,unidentified,Conlarium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLC2,FL,corn,0,1,corn
7,sv_3301,0.25,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Macrophomina,NA,Macrophomina,13,Pathotroph,Plant Pathogen,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_3304,1.5,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Scedosporium,NA,Scedosporium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLC2,FL,corn,0,1,corn
7,sv_3314,0.5,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,NA,Fusarium,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph,Microfungus,Possible,FLC2,FL,corn,0,1,corn
7,sv_3351,13.75,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Clonostachys,NA,Clonostachys,13,Pathotroph,Plant Pathogen,NULL,Probable,FLC2,FL,corn,0,1,corn
7,sv_3377,0.25,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaetopsis,Pyrenochaetopsis_leptospora,Pyrenochaetopsis,13,Pathotroph-Saprotroph-Symbiotroph,Endophyte-Lichen Parasite-Undefined Saprotroph,Microfungus,Possible,FLC2,FL,corn,0,1,corn
7,sv_3389,8.75,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Gibberella,Gibberella_baccata,Gibberella,13,Pathotroph,Plant Pathogen,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_3394,1.75,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,unidentified,Tetracladium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLC2,FL,corn,0,1,corn
7,sv_3432,3.125,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA,Trichoderma,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_3444,70.25,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Gibellulopsis,NA,Gibellulopsis,13,Pathotroph,Plant Pathogen,NULL,Probable,FLC2,FL,corn,0,1,corn
7,sv_3445,2,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,NA,NA,Lasiosphaeriaceae,9,Saprotroph,Undefined Saprotroph,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_3449,26.25,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_3470,0.25,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,Agaricales,7,Pathotroph-Saprotroph-Symbiotroph,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph,Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast,Possible,FLC2,FL,corn,0,1,corn
7,sv_3532,0.125,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcosomataceae,Urnula,Urnula_craterium,Urnula,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLC2,FL,corn,0,1,corn
7,sv_3537,3.75,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,NA,Fusarium,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph,Microfungus,Possible,FLC2,FL,corn,0,1,corn
7,sv_3553,2.75,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_strigosellum,Trichoderma,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_3556,8,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariales_fam_Incertae_sedis,Staphylotrichum,unidentified,Staphylotrichum,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLC2,FL,corn,0,1,corn
7,sv_3571,0.125,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,NA,NA,Phaeosphaeriaceae,9,Pathotroph-Saprotroph,Fungal Parasite-Plant Pathogen-Plant Saprotroph,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_3586,0.25,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria,Leptosphaeria_sclerotioides,Leptosphaeria,13,Pathotroph,Plant Pathogen,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_3599,2.125,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,unidentified,Schizothecium,13,Saprotroph,Dung Saprotroph,NULL,Highly Probable,FLC2,FL,corn,0,1,corn
7,sv_3600,26.625,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Corynesporascaceae,Corynespora,Corynespora_cassiicola,Corynespora,13,Pathotroph-Saprotroph-Symbiotroph,Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_3608,0.375,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Kochiomyces,Kochiomyces_dichotomus,Kochiomyces,13,Pathotroph,Plant Pathogen,NULL,Probable,FLC2,FL,corn,0,1,corn
7,sv_3640,0.875,Fungi,Basidiomycota,Ustilaginomycetes,Urocystidales,Glomosporiaceae,Thecaphora,NA,Thecaphora,13,Pathotroph,Plant Pathogen,Facultative Yeast,Probable,FLC2,FL,corn,0,1,corn
7,sv_3671,0.875,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_3713,1,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Diplodia,NA,Diplodia,13,Pathotroph-Saprotroph-Symbiotroph,Epiphyte-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,FLC2,FL,corn,0,1,corn
7,sv_3729,26.125,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Setophoma,Setophoma_terrestris,Phaeosphaeriaceae,9,Pathotroph-Saprotroph,Fungal Parasite-Plant Pathogen-Plant Saprotroph,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_3733,1.875,Fungi,Basidiomycota,Ustilaginomycetes,Urocystidales,Glomosporiaceae,Thecaphora,NA,Thecaphora,13,Pathotroph,Plant Pathogen,Facultative Yeast,Probable,FLC2,FL,corn,0,1,corn
7,sv_3744,2.875,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_concentricum,Fusarium,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph,Microfungus,Possible,FLC2,FL,corn,0,1,corn
7,sv_3769,4.75,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,NA,Diaporthe,13,Pathotroph-Symbiotroph,Endophyte-Plant Pathogen,Microfungus,Possible,FLC2,FL,corn,0,1,corn
7,sv_3779,0.5,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium,NA,Metarhizium,13,Pathotroph,Animal Pathogen,NULL,Probable,FLC2,FL,corn,0,1,corn
7,sv_3804,1,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,NA,Plectosphaerella,13,Pathotroph-Symbiotroph,Endophyte-Plant Pathogen,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_3826,0.375,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Mrakia,NA,Mrakia,13,Saprotroph,Soil Saprotroph-Undefined Saprotroph,Yeast,Probable,FLC2,FL,corn,0,1,corn
7,sv_3833,0.5,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,NA,NA,Nectriaceae,9,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,FLC2,FL,corn,0,1,corn
7,sv_3836,8.125,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta_verticillata,Coniochaeta,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Dung Saprotroph-Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,FLC2,FL,corn,0,1,corn
7,sv_3862,1.625,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascodesmidaceae,Eleutherascus,Eleutherascus_lectardii,Eleutherascus,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLC2,FL,corn,0,1,corn
7,sv_3867,0.375,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Ganodermataceae,NA,NA,Ganodermataceae,9,Pathotroph-Saprotroph,Plant Pathogen-Wood Saprotroph,Polyporoid,Probable,FLC2,FL,corn,0,1,corn
7,sv_3870,0.375,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariales_fam_Incertae_sedis,Fusidium,unidentified,Fusidium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLC2,FL,corn,0,1,corn
7,sv_3871,0.375,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Septoglomus,Septoglomus_viscosum,Septoglomus,13,Symbiotroph,Arbuscular Mycorrhizal,NULL,Highly Probable,FLC2,FL,corn,0,1,corn
7,sv_3919,0.125,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Phallus,Phallus_rugulosus,Phallus,13,Saprotroph,Litter Saprotroph-Soil Saprotroph-Wood Saprotroph,Phalloid,Probable,FLC2,FL,corn,0,1,corn
7,sv_3920,0.875,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Paracylindrocarpon,Paracylindrocarpon_aloicola,Bionectriaceae,9,Pathotroph-Saprotroph,Algal Parasite-Bryophyte Parasite-Fungal Parasite-Undefined Saprotroph,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_3942,67.875,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,NA,NA,Melanommataceae,9,Saprotroph,Wood Saprotroph,Microfungus,Probable,FLC2,FL,corn,0,1,corn
7,sv_3954,0.5,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Chloridium,Chloridium_aseptatum,Chloridium,13,Pathotroph-Saprotroph-Symbiotroph,Ectomycorrhizal-Endophyte-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,FLC2,FL,corn,0,1,corn
7,sv_3963,0.125,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Lycoperdon,Lycoperdon_pyriforme,Agaricales,7,Pathotroph-Saprotroph-Symbiotroph,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph,Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast,Possible,FLC2,FL,corn,0,1,corn
7,sv_3974,1.375,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,NA,NA,Nectriaceae,9,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,FLC2,FL,corn,0,1,corn
7,sv_3980,4,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Helicodendron,Helicodendron_luteoalbum,Helicodendron,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLC2,FL,corn,0,1,corn
7,sv_4017,474.5,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Tausonia,Tausonia_pullulans,NA,NA,NA,NA,NA,NA,FLC2,FL,corn,0,1,corn
7,sv_4019,17.625,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Humicola,Humicola_grisea,NA,NA,NA,NA,NA,NA,FLC2,FL,corn,0,1,corn
7,sv_4020,16.25,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,NA,NA,NA,NA,NA,NA,NA,FLC2,FL,corn,0,1,corn
7,sv_4022,4,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,Solicoccozyma,NA,NA,NA,NA,NA,NA,NA,FLC2,FL,corn,0,1,corn
7,sv_4024,12.75,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,unidentified,unidentified,NA,NA,NA,NA,NA,NA,FLC2,FL,corn,0,1,corn
